,user_id,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,location,default_profile,default_profile_image,profile_banner_url,profile_image_url_https,verified,timestamp,Alvo,age,size_description,in_following_followers,size_sname,size_name,in_number_sname
491,71765817,2,202,764,0,0,1,1,1,1,1,1,1,2009-09-05 11:27:07,1,427,0,3.782178217821782,11,1,0.0
492,71775302,2,277,869,0,0,1,1,1,1,1,1,1,2009-09-05 12:41:26,1,427,0,3.137184115523466,8,1,0.0
493,71776087,2,219,682,0,0,1,1,1,1,1,1,1,2009-09-05 12:47:15,1,427,0,3.1141552511415527,9,1,0.0
494,71776565,2,214,678,0,0,1,1,1,1,1,1,1,2009-09-05 12:50:49,1,427,0,3.1682242990654204,10,1,0.0
495,71776798,2,184,670,0,0,1,1,1,1,1,1,1,2009-09-05 12:52:27,1,427,0,3.641304347826087,9,1,0.0
496,71777252,2,320,827,0,1,1,1,1,1,1,1,1,2009-09-05 12:55:53,1,427,0,2.584375,10,1,0.0
497,71920298,48,407,1323,0,3,1,1,1,1,1,1,1,2009-09-06 01:48:24,1,427,0,3.250614250614251,12,1,0.0
498,72077978,230,747,1881,0,6,1,1,1,1,1,1,1,2009-09-06 19:14:05,1,426,6,2.5180722891566263,15,1,0.0
499,72124588,102,359,1260,0,1,1,1,1,1,1,1,1,2009-09-06 23:05:05,1,426,0,3.5097493036211698,15,1,0.0
500,72176678,216,1567,2001,0,34,1,1,1,1,1,1,1,2009-09-07 03:54:25,1,426,11,1.276962348436503,11,1,0.0
501,72226449,1,112,563,0,1,1,1,1,1,1,1,1,2009-09-07 08:54:12,1,426,0,5.026785714285714,10,1,0.0
502,72231483,1,142,442,0,0,1,1,1,1,1,1,1,2009-09-07 09:30:31,1,426,0,3.112676056338028,10,1,0.0
503,72235089,1,123,409,0,0,1,1,1,1,1,1,1,2009-09-07 09:54:17,1,426,0,3.3252032520325203,9,1,0.0
504,72451328,18,56,975,0,0,1,1,1,1,1,1,1,2009-09-08 04:36:12,1,425,0,17.410714285714285,12,1,0.0
505,72478625,1,83,534,0,1,1,1,1,1,1,1,1,2009-09-08 07:17:47,1,425,0,6.433734939759036,10,1,0.0
506,72487115,1,88,467,0,1,1,1,1,1,1,1,1,2009-09-08 08:14:40,1,425,0,5.306818181818182,10,1,0.0
507,72493051,1,102,376,0,1,1,1,1,1,1,1,1,2009-09-08 08:56:16,1,425,0,3.6862745098039214,11,1,0.0
508,72494999,1,128,397,0,1,1,1,1,1,1,1,1,2009-09-08 09:10:19,1,425,0,3.1015625,11,1,0.0
509,72497929,1,90,644,0,0,1,1,1,1,1,1,1,2009-09-08 09:30:29,1,425,0,7.155555555555556,9,1,0.0
510,72497945,1,94,609,0,0,1,1,1,1,1,1,1,2009-09-08 09:30:39,1,425,0,6.4787234042553195,9,1,0.0
511,72794958,1,109,391,0,0,1,1,1,1,1,1,1,2009-09-09 09:33:47,1,424,0,3.5871559633027523,8,1,0.0
512,72795613,1,98,411,0,0,1,1,1,1,1,1,1,2009-09-09 09:37:42,1,424,0,4.1938775510204085,13,1,0.0
513,72798519,1,117,435,0,0,1,1,1,1,1,1,1,2009-09-09 09:55:47,1,424,0,3.717948717948718,10,1,0.0
514,72799805,1,128,386,0,0,1,1,1,1,1,1,1,2009-09-09 10:03:39,1,424,0,3.015625,9,1,0.0
515,72889357,37,942,1935,0,3,1,1,1,1,1,1,1,2009-09-09 18:21:10,1,423,0,2.054140127388535,10,1,0.0
516,72904415,35,1010,1941,0,4,1,1,1,1,1,1,1,2009-09-09 19:25:25,1,423,0,1.9217821782178217,9,1,0.0
517,72979450,256,864,2001,4,4,1,1,1,1,1,1,1,2009-09-10 01:16:22,1,423,160,2.3159722222222223,8,1,0.0
518,73034688,1,71,541,0,0,1,1,1,1,1,1,1,2009-09-10 05:50:07,1,423,0,7.619718309859155,10,1,0.0
519,73036679,1,102,385,0,0,1,1,1,1,1,1,1,2009-09-10 06:01:40,1,423,0,3.7745098039215685,9,1,0.0
520,73047988,1,56,496,0,1,1,1,1,1,1,1,1,2009-09-10 07:15:19,1,423,0,8.857142857142858,9,1,0.0
521,73049791,1,71,593,0,0,1,1,1,1,1,1,1,2009-09-10 07:27:27,1,423,0,8.352112676056338,10,1,0.0
522,73050841,1,85,576,0,0,1,1,1,1,1,1,1,2009-09-10 07:34:40,1,423,0,6.776470588235294,9,1,0.0
523,73246645,7,98,611,0,0,1,1,1,1,1,1,1,2009-09-11 01:06:47,1,422,0,6.23469387755102,10,1,0.0
524,73309978,9,27,229,0,0,1,1,1,1,1,1,1,2009-09-11 06:37:02,1,422,0,8.481481481481481,10,1,0.0
525,73533563,84,56,97,0,0,1,1,1,1,1,1,1,2009-09-12 03:05:09,1,421,91,1.7321428571428572,13,1,0.0
526,73655562,55,388,264,0,8,1,1,1,1,1,1,1,2009-09-12 16:41:09,1,420,22,0.6804123711340206,10,1,0.0
527,73851157,1,65,439,0,0,1,1,1,1,1,1,1,2009-09-13 11:26:49,1,419,0,6.753846153846154,9,1,0.0
528,73851368,1,65,384,0,0,1,1,1,1,1,1,1,2009-09-13 11:28:35,1,419,0,5.907692307692308,8,1,0.0
529,73855074,1,104,377,0,0,1,1,1,1,1,1,1,2009-09-13 12:00:35,1,419,0,3.625,9,1,0.0
530,73912791,180,669,1783,0,9,1,1,1,1,1,1,1,2009-09-13 18:07:35,1,419,0,2.665171898355755,14,1,0.0
531,74120658,267,66,391,0,1,1,1,1,1,1,1,1,2009-09-14 11:52:28,1,418,0,5.924242424242424,9,1,0.0
532,74207391,85,233,1172,0,2,1,1,1,1,1,1,1,2009-09-14 19:17:08,1,418,47,5.030042918454936,8,1,0.0
533,74248550,52,356,713,0,0,1,1,1,1,1,1,1,2009-09-14 22:05:49,1,418,0,2.002808988764045,11,1,0.0
534,74389659,1,108,633,0,1,1,1,1,1,1,1,1,2009-09-15 09:13:11,1,418,0,5.861111111111111,13,1,0.0
535,74394852,1,90,553,0,0,1,1,1,1,1,1,1,2009-09-15 09:49:39,1,418,0,6.144444444444445,11,1,0.0
536,74398201,241,1214,1825,262,9,1,1,1,1,1,1,1,2009-09-15 10:14:18,1,418,65,1.5032948929159802,7,1,0.0
537,74521963,18,197,780,0,0,1,1,1,1,1,1,1,2009-09-15 20:50:20,1,417,0,3.9593908629441623,10,1,0.0
538,74571520,76,453,1162,2,2,1,1,1,1,1,1,1,2009-09-16 00:11:50,1,417,0,2.5651214128035322,9,1,0.0
539,74625641,10,99,647,0,0,1,1,1,1,1,1,1,2009-09-16 04:05:01,1,417,0,6.5353535353535355,11,1,0.0
540,74630038,5301,9358,6865,2,329,1,1,1,1,1,1,1,2009-09-16 04:27:10,1,417,24,0.7335969224193204,13,1,0.0
541,74838726,1,125,390,0,0,1,1,1,1,1,1,1,2009-09-16 23:09:20,1,416,0,3.12,9,1,0.0
542,74838739,1,171,513,0,0,1,1,1,1,1,1,1,2009-09-16 23:09:23,1,416,0,3.0,13,1,0.0
543,74843444,1,150,476,0,1,1,1,1,1,1,1,1,2009-09-16 23:29:50,1,416,0,3.1733333333333333,7,1,0.0
544,74995296,9,29,581,0,0,1,1,1,1,1,1,1,2009-09-17 14:05:23,1,415,0,20.03448275862069,10,1,0.0
545,75142460,1,103,572,0,1,1,1,1,1,1,1,1,2009-09-18 01:15:11,1,415,0,5.553398058252427,11,1,0.0
546,75142736,1,110,609,0,2,1,1,1,1,1,1,1,2009-09-18 01:18:44,1,415,0,5.536363636363636,11,1,0.0
547,75147970,1,182,521,0,1,1,1,1,1,1,1,1,2009-09-18 01:44:55,1,415,0,2.8626373626373627,8,1,0.0
548,75266711,214,1679,1745,0,14,1,1,1,1,1,1,1,2009-09-18 14:23:33,1,414,40,1.0393091125670042,11,1,0.0
549,75401652,1,119,544,0,0,1,1,1,1,1,1,1,2009-09-19 00:19:45,1,414,0,4.571428571428571,12,1,0.0
550,75402052,1,162,507,0,0,1,1,1,1,1,1,1,2009-09-19 00:21:32,1,414,0,3.1296296296296298,9,1,0.0
551,75402827,1,108,538,0,0,1,1,1,1,1,1,1,2009-09-19 00:25:11,1,414,0,4.981481481481482,8,1,0.0
552,75408753,1,126,440,0,0,1,1,1,1,1,1,1,2009-09-19 00:51:42,1,414,0,3.492063492063492,9,1,0.0
553,75409380,1,91,461,0,1,1,1,1,1,1,1,1,2009-09-19 00:54:53,1,414,0,5.065934065934066,9,1,0.0
554,75409463,1,75,466,0,0,1,1,1,1,1,1,1,2009-09-19 00:55:15,1,414,0,6.213333333333333,8,1,0.0
555,75410583,1,82,500,0,0,1,1,1,1,1,1,1,2009-09-19 01:00:32,1,414,0,6.097560975609756,13,1,0.0
556,75417623,1,203,512,0,0,1,1,1,1,1,1,1,2009-09-19 01:35:04,1,414,0,2.522167487684729,9,1,0.0
557,75418551,1,197,521,0,1,1,1,1,1,1,1,1,2009-09-19 01:39:36,1,414,0,2.6446700507614214,8,1,0.0
558,75662386,756,1817,2438,2,14,1,1,1,1,1,1,1,2009-09-20 00:52:37,1,413,72,1.3417721518987342,10,1,0.0
559,75725093,1,151,436,0,1,1,1,1,1,1,1,1,2009-09-20 07:10:24,1,413,0,2.8874172185430464,12,1,0.0
560,75726046,1,149,475,0,0,1,1,1,1,1,1,1,2009-09-20 07:17:19,1,413,0,3.1879194630872485,9,1,0.0
561,75727230,1,144,469,0,1,1,1,1,1,1,1,1,2009-09-20 07:25:58,1,413,0,3.2569444444444446,11,1,0.0
562,75727639,1,134,487,0,0,1,1,1,1,1,1,1,2009-09-20 07:29:42,1,413,0,3.6343283582089554,9,1,0.0
563,75737315,1,162,495,0,1,1,1,1,1,1,1,1,2009-09-20 08:47:47,1,413,0,3.0555555555555554,8,1,0.0
564,75738114,1,153,487,0,0,1,1,1,1,1,1,1,2009-09-20 08:54:36,1,413,0,3.183006535947712,9,1,0.0
565,76162004,37,184,823,0,4,1,1,1,1,1,1,1,2009-09-22 00:14:54,1,411,0,4.4728260869565215,10,1,0.0
566,76521735,55,466,1950,2,6,1,1,1,1,1,1,1,2009-09-23 03:39:52,1,410,0,4.184549356223176,11,1,0.0
567,76530984,1,88,495,0,0,1,1,1,1,1,1,1,2009-09-23 04:17:45,1,410,0,5.625,9,1,0.0
568,76540531,1,91,593,0,2,1,1,1,1,1,1,1,2009-09-23 04:59:25,1,410,0,6.516483516483516,9,1,0.0
569,76737596,37,509,1154,0,3,1,1,1,1,1,1,1,2009-09-23 21:52:27,1,409,30,2.267190569744597,11,1,0.0
570,76793185,379,960,1971,0,3,1,1,1,1,1,1,1,2009-09-24 01:36:22,1,409,35,2.053125,8,1,0.0
571,77161645,1,95,591,0,0,1,1,1,1,1,1,1,2009-09-25 09:44:52,1,408,0,6.221052631578948,9,1,0.0
572,77162208,1,94,597,0,0,1,1,1,1,1,1,1,2009-09-25 09:48:48,1,408,0,6.351063829787234,9,1,0.0
573,77163161,1,108,634,0,0,1,1,1,1,1,1,1,2009-09-25 09:56:01,1,408,0,5.87037037037037,13,1,0.0
574,77172872,1,109,628,0,0,1,1,1,1,1,1,1,2009-09-25 11:08:16,1,408,0,5.761467889908257,10,1,0.0
575,77172901,1,137,679,0,0,1,1,1,1,1,1,1,2009-09-25 11:08:28,1,408,0,4.956204379562044,10,1,0.0
576,77493116,20,47,335,0,0,1,1,1,1,1,1,1,2009-09-26 16:58:16,1,406,0,7.127659574468085,12,1,0.0
577,77667232,1,96,614,0,1,1,1,1,1,1,1,1,2009-09-27 07:16:07,1,406,0,6.395833333333333,13,1,0.0
578,77670969,1,106,654,0,0,1,1,1,1,1,1,1,2009-09-27 07:41:05,1,406,0,6.169811320754717,9,1,0.0
579,78130353,18,454,1949,1,2,1,1,1,1,1,1,1,2009-09-28 23:43:08,1,404,0,4.29295154185022,10,1,0.0
580,78388415,25,652,2001,0,7,1,1,1,1,1,1,1,2009-09-29 21:03:56,1,403,41,3.0690184049079754,15,1,0.0
582,78633514,2,125,933,0,0,1,1,1,1,1,1,1,2009-09-30 17:44:54,1,402,60,7.464,7,1,0.0
583,78920682,55,1345,1925,0,6,1,1,1,1,1,1,1,2009-10-01 16:46:31,1,401,98,1.4312267657992566,10,1,0.0
584,78952944,17563,40368,30128,8,2858,1,1,1,1,1,1,1,2009-10-01 19:07:36,1,401,45,0.7463337296868807,12,1,0.0
585,79057338,1,86,463,0,1,1,1,1,1,1,1,1,2009-10-02 03:18:45,1,401,0,5.383720930232558,8,1,0.0
586,79081917,1,112,589,0,0,1,1,1,1,1,1,1,2009-10-02 05:21:23,1,401,0,5.258928571428571,9,1,0.0
587,79087428,221,687,1550,1,1,1,1,1,1,1,1,1,2009-10-02 05:51:19,1,401,0,2.2561863173216885,7,1,0.0
588,79104032,1,109,615,0,2,1,1,1,1,1,1,1,2009-10-02 07:26:56,1,401,0,5.6422018348623855,9,1,0.0
589,79349920,1,149,554,0,0,1,1,1,1,1,1,1,2009-10-03 04:15:35,1,400,0,3.7181208053691277,9,1,0.0
590,79350470,1,142,516,0,1,1,1,1,1,1,1,1,2009-10-03 04:18:31,1,400,0,3.6338028169014085,9,1,0.0
591,79354097,1,127,464,0,2,1,1,1,1,1,1,1,2009-10-03 04:37:11,1,400,0,3.6535433070866143,12,1,0.0
592,79354105,1,141,514,0,1,1,1,1,1,1,1,1,2009-10-03 04:37:14,1,400,0,3.645390070921986,8,1,0.0
593,79355209,1,136,575,0,0,1,1,1,1,1,1,1,2009-10-03 04:43:31,1,400,0,4.227941176470588,11,1,0.0
594,79355737,1,147,639,0,0,1,1,1,1,1,1,1,2009-10-03 04:46:11,1,400,0,4.346938775510204,9,1,0.0
595,79359790,1,137,559,0,2,1,1,1,1,1,1,1,2009-10-03 05:08:41,1,400,0,4.08029197080292,9,1,0.0
596,79361616,1,196,679,0,1,1,1,1,1,1,1,1,2009-10-03 05:19:37,1,400,0,3.4642857142857144,8,1,0.0
597,79362498,1,168,581,0,0,1,1,1,1,1,1,1,2009-10-03 05:24:43,1,400,0,3.4583333333333335,9,1,0.0
598,79362510,1,159,587,0,1,1,1,1,1,1,1,1,2009-10-03 05:24:49,1,400,0,3.691823899371069,11,1,0.0
599,79362888,1,219,633,0,3,1,1,1,1,1,1,1,2009-10-03 05:26:54,1,400,0,2.8904109589041096,11,1,0.0
600,79434733,1,140,749,0,1,1,1,1,1,1,1,1,2009-10-03 13:05:59,1,399,0,5.35,9,1,0.0
601,79434900,1,147,706,0,0,1,1,1,1,1,1,1,2009-10-03 13:06:47,1,399,0,4.802721088435374,10,1,0.0
602,79443295,1,132,678,0,1,1,1,1,1,1,1,1,2009-10-03 13:50:28,1,399,0,5.136363636363637,9,1,0.0
603,79482809,4862,1989,2318,0,28,1,1,1,1,1,1,1,2009-10-03 17:13:09,1,399,0,1.1654097536450478,14,1,0.0
604,79486091,99,216,860,1,1,1,1,1,1,1,1,1,2009-10-03 17:25:48,1,399,0,3.9814814814814814,11,1,0.0
605,79731455,169,254,427,45,8,1,1,1,1,1,1,1,2009-10-04 15:35:46,1,398,147,1.6811023622047243,9,1,0.0
606,79966861,1,92,554,0,0,1,1,1,1,1,1,1,2009-10-05 10:35:55,1,398,0,6.021739130434782,10,1,0.0
607,80083930,466,1027,1965,0,6,1,1,1,1,1,1,1,2009-10-05 19:55:19,1,397,0,1.9133398247322297,13,1,0.0
608,80175482,379,815,2001,2,8,1,1,1,1,1,1,1,2009-10-06 03:02:46,1,397,29,2.4552147239263804,8,1,0.0
609,80269221,33,271,883,1,1,1,1,1,1,1,1,1,2009-10-06 12:28:40,1,396,0,3.2583025830258303,13,1,0.0
610,80345479,9,160,171,0,5,1,1,1,1,1,1,1,2009-10-06 18:44:45,1,396,0,1.06875,12,1,0.0
611,80484328,54,1689,2340,0,3,1,1,1,1,1,1,1,2009-10-07 05:44:24,1,396,0,1.3854351687388988,9,1,0.0
612,80525033,1,111,530,0,0,1,1,1,1,1,1,1,2009-10-07 10:09:35,1,396,0,4.774774774774775,10,1,0.0
613,80529847,1,95,537,0,4,1,1,1,1,1,1,1,2009-10-07 10:44:15,1,396,0,5.652631578947369,9,1,0.0
614,80737089,1,182,593,0,0,1,1,1,1,1,1,1,2009-10-08 03:51:19,1,395,0,3.258241758241758,10,1,0.0
615,80737630,1,182,653,0,3,1,1,1,1,1,1,1,2009-10-08 03:53:53,1,395,0,3.587912087912088,12,1,0.0
616,80958679,24,392,980,0,4,1,1,1,1,1,1,1,2009-10-09 00:19:59,1,394,0,2.5,9,1,0.0
617,81056104,1,117,629,0,1,1,1,1,1,1,1,1,2009-10-09 09:48:10,1,394,0,5.3760683760683765,10,1,0.0
618,81059978,1,117,571,0,0,1,1,1,1,1,1,1,2009-10-09 10:14:58,1,394,0,4.880341880341881,9,1,0.0
619,81060745,1,115,615,0,0,1,1,1,1,1,1,1,2009-10-09 10:20:24,1,394,0,5.3478260869565215,12,1,0.0
620,81061767,1,93,600,0,1,1,1,1,1,1,1,1,2009-10-09 10:28:09,1,394,0,6.451612903225806,11,1,0.0
621,81167512,711,958,1774,0,6,1,1,1,1,1,1,1,2009-10-09 20:09:42,1,393,0,1.8517745302713988,14,1,0.0
622,81396875,16,151,705,0,1,1,1,1,1,1,1,1,2009-10-10 19:04:58,1,392,0,4.66887417218543,6,1,0.0
623,81473733,355,889,1919,12,6,1,1,1,1,1,1,1,2009-10-11 02:16:32,1,392,0,2.1586051743532058,14,1,0.0
624,81939329,431,5690,6419,0,33,1,1,1,1,1,1,1,2009-10-12 23:59:11,1,390,60,1.1281195079086117,10,1,0.0
625,82100038,418,4572,5245,0,28,1,1,1,1,1,1,1,2009-10-13 15:56:03,1,389,0,1.1472003499562555,10,1,0.0
626,82366792,1,116,633,0,0,1,1,1,1,1,1,1,2009-10-14 16:04:52,1,388,0,5.456896551724138,9,1,0.0
627,82388225,1,118,635,0,1,1,1,1,1,1,1,1,2009-10-14 17:42:07,1,388,0,5.38135593220339,9,1,0.0
628,82404691,34,50,522,0,0,1,1,1,1,1,1,1,2009-10-14 19:00:27,1,388,0,10.44,13,1,0.0
629,82503451,1,34,631,0,0,1,1,1,1,1,1,1,2009-10-15 03:04:11,1,388,0,18.558823529411764,11,1,0.0
630,82792501,30,1098,1916,0,5,1,1,1,1,1,1,1,2009-10-16 05:58:46,1,387,0,1.7449908925318762,13,1,0.0
631,82797109,13,675,1908,0,7,1,1,1,1,1,1,1,2009-10-16 06:27:06,1,387,0,2.8266666666666667,8,1,0.0
632,82891353,33,1106,1879,0,11,1,1,1,1,1,1,1,2009-10-16 16:28:52,1,386,0,1.6989150090415914,13,1,0.0
633,82999634,10,219,596,0,3,1,1,1,1,1,1,1,2009-10-17 01:16:41,1,386,0,2.721461187214612,15,1,0.0
634,83010740,74,591,1062,0,1,1,1,1,1,1,1,1,2009-10-17 02:13:52,1,386,0,1.7969543147208122,12,1,0.0
635,83105227,76,342,834,0,1,1,1,1,1,1,1,1,2009-10-17 12:39:36,1,385,0,2.43859649122807,10,1,0.0
636,83111557,8,61,542,0,1,1,1,1,1,1,1,1,2009-10-17 13:23:49,1,385,0,8.885245901639344,7,1,0.0
637,83146524,520,886,2001,2,21,1,1,1,1,1,1,1,2009-10-17 16:46:22,1,385,19,2.2584650112866815,10,1,0.0
638,83210368,152,510,1338,1,0,1,1,1,1,1,1,1,2009-10-17 22:12:28,1,385,0,2.623529411764706,13,1,0.0
639,83222486,25,211,924,0,1,1,1,1,1,1,1,1,2009-10-17 23:19:09,1,385,28,4.37914691943128,9,1,0.0
640,83409327,128,696,1985,0,4,1,1,1,1,1,1,1,2009-10-18 20:02:01,1,384,0,2.8520114942528734,9,1,0.0
641,83429766,30,274,1310,0,6,1,1,1,1,1,1,1,2009-10-18 21:46:37,1,384,0,4.781021897810219,9,1,0.0
642,83538096,215,1158,1545,0,21,1,1,1,1,1,1,1,2009-10-19 08:32:23,1,384,16,1.33419689119171,8,1,0.0
643,83898153,275,1155,2001,1,9,1,1,1,1,1,1,1,2009-10-20 20:28:12,1,382,0,1.7324675324675325,8,1,0.0
644,84296691,23,49,571,0,0,1,1,1,1,1,1,1,2009-10-22 12:50:50,1,380,10,11.653061224489797,12,1,0.0
645,84325988,134,785,1876,0,3,1,1,1,1,1,1,1,2009-10-22 15:35:53,1,380,0,2.389808917197452,8,1,0.0
646,84358478,30,1145,1903,0,5,1,1,1,1,1,1,1,2009-10-22 18:01:07,1,380,0,1.6620087336244542,12,1,0.0
647,84359256,25,1061,1874,0,4,1,1,1,1,1,1,1,2009-10-22 18:05:00,1,380,0,1.766258246936852,15,1,0.0
648,84562398,6,244,868,0,2,1,1,1,1,1,1,1,2009-10-23 13:09:52,1,379,116,3.557377049180328,10,1,0.0
649,84602929,128,298,1105,0,9,1,1,1,1,1,1,1,2009-10-23 16:23:49,1,379,81,3.708053691275168,15,1,0.0
650,84636471,29,1171,1888,0,8,1,1,1,1,1,1,1,2009-10-23 18:54:23,1,379,0,1.6122971818958156,10,1,0.0
651,84640693,39,628,1842,0,1,1,1,1,1,1,1,1,2009-10-23 19:15:28,1,379,0,2.93312101910828,10,1,0.0
652,84882502,466,948,1192,0,3,1,1,1,1,1,1,1,2009-10-24 18:13:31,1,378,0,1.2573839662447257,10,1,0.0
653,84984239,60,277,1094,0,2,1,1,1,1,1,1,1,2009-10-25 02:47:55,1,378,0,3.949458483754513,6,1,0.0
654,85126240,482,466,762,2,13,1,1,1,1,1,1,1,2009-10-25 18:36:42,1,377,0,1.6351931330472103,15,1,0.0
655,85630245,1224,1494,1956,0,50,1,1,1,1,1,1,1,2009-10-27 19:33:16,1,375,127,1.3092369477911647,12,1,0.0
656,85680723,29,1239,1923,0,4,1,1,1,1,1,1,1,2009-10-27 23:33:38,1,375,0,1.5520581113801453,12,1,0.0
657,85870769,176,889,1690,0,7,1,1,1,1,1,1,1,2009-10-28 18:50:23,1,374,0,1.9010123734533184,12,1,0.0
658,85889181,39,766,1947,0,7,1,1,1,1,1,1,1,2009-10-28 20:18:06,1,374,0,2.5417754569190603,13,1,0.0
659,86046764,216,27,129,0,0,1,1,1,1,1,1,1,2009-10-29 12:38:56,1,373,26,4.777777777777778,11,1,0.0
660,86085195,64,958,905,0,36,1,1,1,1,1,1,1,2009-10-29 15:54:45,1,373,216,0.9446764091858038,5,1,0.0
661,86127210,15,100,488,0,0,1,1,1,1,1,1,1,2009-10-29 19:11:14,1,373,0,4.88,5,1,0.0
662,86194694,131,813,1866,0,5,1,1,1,1,1,1,1,2009-10-30 00:48:42,1,373,0,2.2952029520295203,9,1,0.0
663,86341770,92,806,1865,0,3,1,1,1,1,1,1,1,2009-10-30 17:02:26,1,372,0,2.3138957816377173,11,1,0.0
664,86402705,145,479,1124,0,1,1,1,1,1,1,1,1,2009-10-30 22:44:45,1,372,0,2.346555323590814,14,1,0.0
665,86517226,137,96,411,1,2,1,1,1,1,1,1,1,2009-10-31 13:20:48,1,371,33,4.28125,9,1,0.0
666,86545217,114,662,1844,0,2,1,1,1,1,1,1,1,2009-10-31 16:17:26,1,371,0,2.785498489425982,9,1,0.0
667,86613061,250,426,1833,0,3,1,1,1,1,1,1,1,2009-10-31 23:25:21,1,371,0,4.302816901408451,11,1,0.0
668,86710751,77,1226,1959,0,5,1,1,1,1,1,1,1,2009-11-01 13:14:49,1,370,0,1.597879282218597,11,1,0.0
669,86720894,113,561,1371,0,6,1,1,1,1,1,1,1,2009-11-01 14:24:04,1,370,0,2.443850267379679,10,1,0.0
670,86752580,99,718,1891,0,4,1,1,1,1,1,1,1,2009-11-01 17:33:14,1,370,0,2.6337047353760448,15,1,0.0
671,86866954,3942,72,88,0,1,1,1,1,1,1,1,1,2009-11-02 04:49:24,1,370,15,1.2222222222222223,11,1,0.0
672,86976268,127,327,871,1,1,1,1,1,1,1,1,1,2009-11-02 17:36:24,1,369,0,2.6636085626911314,8,1,0.0
673,86979841,201,305,834,0,0,1,1,1,1,1,1,1,2009-11-02 17:55:05,1,369,59,2.734426229508197,10,1,0.0
674,87077384,235,120,544,1,0,1,1,1,1,1,1,1,2009-11-03 02:14:45,1,369,0,4.533333333333333,12,1,0.0
675,87222319,252,385,1071,0,1,1,1,1,1,1,1,1,2009-11-03 17:09:38,1,368,123,2.7818181818181817,10,1,0.0
676,87245044,185,415,1103,0,1,1,1,1,1,1,1,1,2009-11-03 18:59:39,1,368,0,2.657831325301205,14,1,0.0
677,87504612,212,450,928,2,9,1,1,1,1,1,1,1,2009-11-04 19:54:11,1,367,151,2.062222222222222,7,1,0.0
678,87539145,84,816,1878,1,5,1,1,1,1,1,1,1,2009-11-04 22:36:19,1,367,21,2.301470588235294,9,1,0.0
679,87583795,256,227,1413,0,1,1,1,1,1,1,1,1,2009-11-05 02:16:30,1,367,0,6.224669603524229,12,1,0.0
680,87742754,21,239,1045,0,2,1,1,1,1,1,1,1,2009-11-05 18:54:42,1,366,0,4.372384937238493,14,1,0.0
681,88004842,106,1270,991,0,16,1,1,1,1,1,1,1,2009-11-06 19:45:47,1,365,0,0.7803149606299212,13,1,0.0
682,88105950,35,460,824,0,2,1,1,1,1,1,1,1,2009-11-07 04:47:22,1,365,26,1.791304347826087,11,1,0.0
683,88161726,185,258,776,0,1,1,1,1,1,1,1,1,2009-11-07 11:41:14,1,364,0,3.007751937984496,14,1,0.0
684,88425140,12,295,1612,0,1,1,1,1,1,1,1,1,2009-11-08 15:07:30,1,363,0,5.464406779661017,7,1,0.0
685,88879751,20,1077,2002,0,2,1,1,1,1,1,1,1,2009-11-10 09:03:01,1,362,0,1.8588672237697308,10,1,0.0
686,89316576,16,159,673,0,1,1,1,1,1,1,1,1,2009-11-12 00:38:36,1,360,0,4.232704402515723,10,1,0.0
687,89694639,261,371,919,0,5,1,1,1,1,1,1,1,2009-11-13 14:06:57,1,358,0,2.477088948787062,10,1,0.0
688,90065361,22,258,474,0,1,1,1,1,1,1,1,1,2009-11-15 02:27:26,1,357,0,1.8372093023255813,14,1,0.0
689,90211549,24,358,1449,0,2,1,1,1,1,1,1,1,2009-11-15 19:02:09,1,356,0,4.0474860335195535,7,1,0.0
690,90544786,33,290,1062,0,0,1,1,1,1,1,1,1,2009-11-17 03:29:25,1,355,0,3.6620689655172414,11,1,0.0
691,90651624,38,1360,1907,0,2,1,1,1,1,1,1,1,2009-11-17 16:29:46,1,354,0,1.402205882352941,12,1,0.0
692,90659346,36,1092,1891,0,5,1,1,1,1,1,1,1,2009-11-17 17:08:42,1,354,0,1.7316849816849818,14,1,0.0
693,90659854,38,1098,1893,0,4,1,1,1,1,1,1,1,2009-11-17 17:11:05,1,354,0,1.7240437158469946,11,1,0.0
694,90982604,77,1416,1887,1,16,1,1,1,1,1,1,1,2009-11-19 00:13:27,1,353,0,1.3326271186440677,12,1,0.0
695,91162581,97,2097,1436,0,12,1,1,1,1,1,1,1,2009-11-19 19:35:55,1,352,34,0.6847877920839294,13,1,0.0
696,91440380,18,155,563,0,2,1,1,1,1,1,1,1,2009-11-20 23:29:27,1,351,14,3.632258064516129,11,1,0.0
697,91638853,33,730,1809,0,12,1,1,1,1,1,1,1,2009-11-21 20:41:01,1,350,0,2.478082191780822,9,1,0.0
698,91659548,24,749,1970,0,1,1,1,1,1,1,1,1,2009-11-21 22:42:04,1,350,0,2.630173564753004,8,1,0.0
699,91933827,71,218,975,0,5,1,1,1,1,1,1,1,2009-11-23 05:12:05,1,349,0,4.472477064220183,9,1,0.0
700,92041890,138,581,638,0,6,1,1,1,1,1,1,1,2009-11-23 16:27:34,1,348,0,1.0981067125645438,13,1,0.0
701,92158449,56,316,1150,0,2,1,1,1,1,1,1,1,2009-11-24 01:41:14,1,348,0,3.6392405063291138,11,1,0.0
702,92306071,39,768,1804,0,4,1,1,1,1,1,1,1,2009-11-24 17:17:58,1,347,0,2.3489583333333335,13,1,0.0
