,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,location,default_profile,default_profile_image,profile_banner_url,profile_image_url_https,verified,age,in_following_followers,n_number_sname,size_sname,size_description,size_name,in_number_sname,Alvo,n_retweet_mean,n_favorite_mean,n_hashtags_mean,n_urls_mean,n_mentions_mean,media_size_twitter,dp_size_twitter,in_tweets_reply,n_tweet_dia,max_count_tweet_dia,count_dias_tweet,in_tweet_dia
2347,> mil,1249,1107,1,8,1,1,0,0,0,1,0,> 2 years,0.8863090472377902,0,11,42,12,0.0,1,0.01,0.04,0.0,0.525,0.0,81.725,21.1665,0,5,8,49,4.081632653061225
2348,> mil,678,1653,0,11,0,0,0,0,0,1,0,> 2 years,2.438053097345133,0,15,45,13,0.0,1,0.0,0.005,0.0,0.5,0.0,81.37,21.8092,0,5,10,55,3.6363636363636362
2349,> mil,597,1659,1,10,0,0,0,0,0,1,0,> 2 years,2.778894472361809,0,12,45,12,0.0,1,0.005,0.01,0.0,0.495,0.0,82.39,22.3246,0,4,10,54,3.7037037037037037
2350,> mil,588,1324,1,4,0,0,0,0,0,1,0,> 2 years,2.251700680272109,0,15,45,9,0.0,1,0.0,0.005,0.0,0.5,0.0,81.09,21.8825,0,5,9,57,3.508771929824561
2351,> mil,602,1116,1,6,0,0,0,0,0,1,0,> 2 years,1.8538205980066444,0,15,44,16,0.0,1,0.0,0.015,0.0,0.45,0.0,81.37,20.5818,0,2,12,53,3.7735849056603774
2352,> mil,625,1362,1,6,0,0,0,0,0,1,0,> 2 years,2.1792,0,13,59,13,0.0,1,0.0,0.015,0.0,0.48,0.0,78.07,17.7168,0,7,8,57,3.508771929824561
2353,> mil,548,1132,0,11,0,0,0,0,0,1,0,> 2 years,2.065693430656934,1,14,74,13,0.07142857142857142,1,0.0,0.005,0.0,0.495,0.0,80.985,20.702300000000005,0,3,7,57,3.508771929824561
2354,> mil,502,1082,1,14,0,0,0,0,0,1,0,> 2 years,2.1553784860557768,0,14,67,14,0.0,1,0.005,0.03,0.0,0.48,0.0,79.21,20.2399,0,6,8,56,3.5714285714285716
2355,> mil,980,1793,1,9,0,0,0,0,0,1,0,> 2 years,1.829591836734694,0,14,68,14,0.0,1,0.005,0.005,0.0,0.4,0.0,84.82,20.643,0,6,8,49,4.081632653061225
2356,> mil,839,1854,1,25,0,0,0,0,0,1,0,> 2 years,2.209773539928486,0,12,62,12,0.0,1,0.01,0.035,0.0,0.455,0.0,78.82,19.0612,0,6,7,53,3.7735849056603774
2357,> mil,540,1404,2,10,0,0,0,0,0,1,0,> 2 years,2.6,0,7,54,7,0.0,1,0.0,0.035,0.0,0.39,0.0,80.645,20.544649999999997,0,2,8,56,3.5714285714285716
2358,> mil,1060,1616,0,10,0,0,0,0,0,1,0,> 2 years,1.5245283018867926,0,13,54,14,0.0,1,0.005,0.03,0.0,0.415,0.0,82.715,23.1237,0,3,10,48,4.166666666666667
2359,> mil,826,850,1,4,0,0,1,0,0,1,0,> 2 years,1.0290556900726393,0,8,89,9,0.0,1,0.01,0.045,0.0,0.37,0.0,81.545,21.842200000000002,0,2,8,54,3.7037037037037037
2360,> mil,1149,1982,1,10,0,0,1,0,0,1,0,> 2 years,1.7249782419495214,0,9,64,12,0.0,1,0.005,0.025,0.0,0.47,0.0,81.055,21.1516,0,6,11,50,4.0
2361,> mil,1142,1324,0,7,0,0,1,0,0,1,0,> 2 years,1.159369527145359,0,11,64,15,0.0,1,0.005,0.025,0.0,0.425,0.0,82.76,21.398400000000002,0,3,10,49,4.081632653061225
2362,> mil,786,580,0,11,0,0,1,0,0,1,0,> 2 years,0.7379134860050891,0,11,89,13,0.0,1,0.01,0.025,0.0,0.46,0.0,81.765,23.16625,0,6,9,49,4.081632653061225
2363,> mil,1219,1981,1,5,0,0,1,0,0,1,0,> 2 years,1.6251025430680885,0,8,89,12,0.0,1,0.2,0.005,0.0,0.44,0.005,80.065,19.688000000000002,0,4,9,51,3.9215686274509802
2364,> mil,623,1736,2,1,0,0,1,0,0,1,0,> 2 years,2.7865168539325844,0,11,50,13,0.0,1,0.005,0.01,0.0,0.49,0.0,81.99,22.1782,0,3,8,53,3.7735849056603774
2365,> mil,864,1605,1,2,0,0,1,0,0,1,0,> 2 years,1.8576388888888888,0,9,64,10,0.0,1,0.01,0.005,0.0,0.465,0.0,80.945,21.2795,0,4,7,52,3.8461538461538463
2366,> mil,814,1996,0,5,0,0,1,0,0,1,0,> 2 years,2.4520884520884523,0,12,64,18,0.0,1,0.0,0.01,0.0,0.44,0.0,83.19,21.7009,0,3,10,50,4.0
2367,> mil,671,1902,1,2,0,0,1,0,0,1,0,> 2 years,2.834575260804769,0,10,32,13,0.0,1,0.0,0.015,0.0,0.49,0.0,76.465,18.8373,0,5,8,51,3.9215686274509802
2368,> mil,709,1464,0,2,1,0,1,0,0,1,0,> 2 years,2.0648801128349787,0,8,55,13,0.0,1,0.03,0.04,0.0,0.465,0.0,76.915,21.008000000000006,0,3,9,62,3.225806451612903
2369,> mil,960,855,0,4,0,0,1,0,0,1,0,> 2 years,0.890625,0,8,32,12,0.0,1,0.015,0.025,0.0,0.445,0.0,77.055,18.1927,0,5,8,50,4.0
2370,> mil,813,525,0,2,0,0,1,0,0,1,0,> 2 years,0.6457564575645757,0,10,64,13,0.0,1,0.005,0.025,0.0,0.455,0.0,81.845,19.5133,0,7,14,48,4.166666666666667
2371,> mil,602,1352,1,5,0,0,1,0,0,1,0,> 2 years,2.2458471760797343,0,13,50,16,0.0,1,0.0,0.02,0.0,0.48,0.0,79.29,19.678,0,7,10,51,3.9215686274509802
2372,> mil,799,1258,1,4,0,0,1,0,0,1,0,> 2 years,1.574468085106383,0,12,50,14,0.0,1,0.025,0.025,0.0,0.435,0.0,80.325,18.577250000000003,0,4,9,52,3.8461538461538463
2373,> mil,612,1522,0,4,0,0,1,0,0,1,0,> 2 years,2.4869281045751634,0,13,55,18,0.0,1,0.0,0.01,0.0,0.5,0.0,81.13,21.2925,0,5,9,51,3.9215686274509802
2374,> mil,849,637,0,4,0,0,1,0,0,1,0,> 2 years,0.7502944640753828,0,10,55,12,0.0,1,0.0,0.005,0.0,0.455,0.0,82.385,22.62585,0,2,8,51,3.9215686274509802
2375,> mil,666,1886,1,4,0,0,1,0,0,1,0,> 2 years,2.8318318318318316,0,9,55,8,0.0,1,0.005,0.02,0.0,0.445,0.0,78.68,20.1168,0,5,8,51,3.9215686274509802
2376,> mil,625,1117,1,1,1,0,1,0,0,1,0,> 2 years,1.7872,0,8,55,12,0.0,1,0.01,0.03,0.0,0.515,0.0,79.3,18.919,0,6,8,52,3.8461538461538463
2377,> mil,820,1595,1,1,0,0,1,0,0,1,0,> 2 years,1.9451219512195121,0,15,50,17,0.0,1,0.0,0.015,0.0,0.41,0.0,82.83,20.964699999999997,0,6,10,52,3.8461538461538463
2378,> mil,581,667,1,4,1,0,1,0,0,1,0,> 2 years,1.1480206540447504,0,10,55,12,0.0,1,0.125,0.01,0.0,0.46,0.005,81.32,21.307199999999998,0,3,6,90,2.2222222222222223
2379,> mil,621,1587,1,1,0,0,1,0,0,1,0,> 2 years,2.5555555555555554,0,11,32,14,0.0,1,0.005,0.01,0.0,0.47,0.0,79.33,19.679399999999998,0,8,8,57,3.508771929824561
2380,> mil,754,1894,0,4,0,0,1,0,0,1,0,> 2 years,2.5119363395225465,0,11,55,13,0.0,1,0.0,0.03,0.0,0.51,0.0,82.055,21.25545,0,5,8,52,3.8461538461538463
2381,> mil,709,1656,2,5,0,0,1,0,0,1,0,> 2 years,2.3356840620592383,0,9,96,11,0.0,1,0.005,0.025,0.0,0.385,0.0,81.86,21.863400000000002,0,5,8,52,3.8461538461538463
2382,> mil,1065,1903,1,1,0,0,1,0,0,1,0,> 2 years,1.7868544600938967,0,12,32,15,0.0,1,0.005,0.015,0.0,0.435,0.0,79.29,21.213800000000003,0,3,8,53,3.7735849056603774
2383,> mil,642,1360,0,0,0,0,1,0,0,1,0,> 2 years,2.1183800623052957,0,9,32,12,0.0,1,0.005,0.005,0.0,0.48,0.0,79.945,21.946199999999997,0,6,8,52,3.8461538461538463
2384,> mil,569,349,1,4,1,0,1,0,0,1,0,> 2 years,0.6133567662565905,0,10,32,11,0.0,1,0.005,0.005,0.0,0.485,0.0,79.305,20.419900000000002,0,5,7,52,3.8461538461538463
2385,> mil,611,1767,2,3,0,0,1,0,0,1,0,> 2 years,2.8919803600654665,0,11,50,18,0.0,1,0.005,0.01,0.0,0.43,0.0,80.34,21.8312,0,4,7,56,3.5714285714285716
2386,> mil,570,1601,1,4,0,0,1,0,0,1,0,> 2 years,2.8087719298245615,0,9,50,13,0.0,1,0.0,0.005,0.0,0.5,0.0,82.75,22.735,0,3,8,55,3.6363636363636362
2387,> mil,744,2001,1,4,1,0,1,0,0,1,0,> 2 years,2.689516129032258,0,9,64,15,0.0,1,0.005,0.005,0.0,0.445,0.0,78.43,19.850400000000004,0,5,8,53,3.7735849056603774
2388,> mil,723,1994,1,2,0,0,1,0,0,1,0,> 2 years,2.7579529737206085,0,11,89,16,0.0,1,0.005,0.05,0.0,0.405,0.0,80.64,21.7052,0,3,8,53,3.7735849056603774
2389,> mil,874,1660,0,7,0,0,1,0,0,1,0,> 2 years,1.8993135011441649,0,10,55,13,0.0,1,0.005,0.03,0.0,0.405,0.0,83.1,21.572,0,6,10,53,3.7735849056603774
2390,> mil,647,604,0,8,0,0,1,0,0,1,0,> 2 years,0.9335394126738794,0,11,64,16,0.0,1,0.005,0.01,0.0,0.435,0.0,80.195,21.718149999999994,0,5,9,49,4.081632653061225
2391,> mil,648,1946,0,2,0,0,1,0,0,1,0,> 2 years,3.003086419753086,0,9,50,11,0.0,1,0.005,0.015,0.0,0.45,0.0,79.0,20.99,0,6,8,48,4.166666666666667
2392,> mil,607,517,1,5,0,0,1,0,0,1,0,> 2 years,0.8517298187808896,0,11,89,13,0.0,1,0.0,0.025,0.0,0.4,0.0,82.7,23.835999999999995,0,3,8,51,3.9215686274509802
2393,> mil,720,1957,1,6,0,0,1,0,0,1,0,> 2 years,2.7180555555555554,0,14,50,17,0.0,1,0.005,0.01,0.0,0.455,0.0,83.305,21.95075,0,8,8,50,4.0
2394,> mil,650,1813,2,4,0,0,1,0,0,1,0,> 2 years,2.789230769230769,0,12,64,14,0.0,1,0.0,0.035,0.0,0.455,0.0,79.05,19.793499999999998,0,6,8,52,3.8461538461538463
2395,> mil,749,1923,1,8,1,0,1,0,0,1,0,> 2 years,2.567423230974633,0,13,55,15,0.0,1,0.005,0.025,0.0,0.5,0.0,76.41,18.354300000000002,0,6,8,51,3.9215686274509802
2396,> mil,959,1597,0,2,0,0,1,0,0,1,0,> 2 years,1.6652763295099062,0,8,55,14,0.0,1,0.015,0.005,0.0,0.455,0.0,81.21,20.388299999999997,0,1,9,50,4.0
2397,> mil,559,1267,1,3,0,0,1,0,0,1,0,> 2 years,2.2665474060822897,0,10,89,11,0.0,1,0.005,0.02,0.0,0.475,0.0,79.575,19.930999999999997,0,4,9,49,4.081632653061225
2398,> mil,616,1429,1,4,1,0,1,0,0,1,0,> 2 years,2.3198051948051948,0,10,50,13,0.0,1,0.005,0.02,0.0,0.45,0.0,77.065,20.17735,0,6,8,54,3.7037037037037037
2399,> mil,663,337,0,1,0,0,1,0,0,1,0,> 2 years,0.5082956259426847,0,12,32,14,0.0,1,0.0,0.01,0.0,0.515,0.0,77.9,19.296000000000003,0,2,10,48,4.166666666666667
2400,> mil,881,1634,0,2,0,0,1,0,0,1,0,> 2 years,1.854710556186152,0,9,50,12,0.0,1,0.01,0.025,0.0,0.435,0.0,81.06,21.415599999999998,0,4,7,53,3.7735849056603774
2401,> mil,869,1953,1,5,0,0,1,0,0,1,0,> 2 years,2.2474108170310703,0,9,89,11,0.0,1,0.01,0.01,0.0,0.45,0.0,85.045,22.8504,0,5,8,54,3.7037037037037037
2402,> mil,432,1832,2,2,0,0,1,0,0,1,0,> 2 years,4.2407407407407405,0,13,50,14,0.0,1,0.005,0.015,0.0,0.435,0.0,82.935,21.0711,0,4,8,55,3.6363636363636362
2403,> mil,742,1728,1,2,0,0,1,0,0,1,0,> 2 years,2.3288409703504045,0,9,55,12,0.0,1,0.005,0.01,0.0,0.46,0.0,81.605,22.851800000000004,0,5,9,49,4.081632653061225
2404,> mil,931,1804,1,2,0,0,1,0,0,1,0,> 2 years,1.937701396348013,0,11,32,13,0.0,1,0.015,0.02,0.0,0.445,0.0,77.685,19.88885,0,3,7,54,3.7037037037037037
2405,> mil,645,638,0,2,0,0,1,0,0,1,0,> 2 years,0.9891472868217054,0,11,55,14,0.0,1,0.005,0.04,0.0,0.41,0.0,79.095,20.1221,0,4,8,52,3.8461538461538463
2406,> mil,737,1652,1,3,0,0,1,0,0,1,0,> 2 years,2.2415196743554953,0,11,50,15,0.0,1,0.185,0.02,0.0,0.52,0.005,78.245,20.5493,0,4,10,49,4.081632653061225
2407,> mil,720,1943,1,2,0,0,1,0,0,1,0,> 2 years,2.698611111111111,0,11,32,15,0.0,1,0.01,0.03,0.0,0.475,0.0,77.05,19.7925,0,2,8,60,3.3333333333333335
2408,> mil,990,1859,0,0,0,0,1,0,0,1,0,> 2 years,1.8777777777777778,0,11,89,15,0.0,1,0.0,0.01,0.0,0.49,0.0,78.915,19.559700000000003,0,1,9,54,3.7037037037037037
2409,> mil,613,2002,2,6,0,0,1,0,0,1,0,> 2 years,3.265905383360522,0,9,64,11,0.0,1,0.005,0.02,0.0,0.445,0.0,80.52,21.772399999999998,0,4,9,45,4.444444444444445
2410,> mil,933,587,1,5,0,0,1,0,0,1,0,> 2 years,0.6291532690246516,0,8,50,14,0.0,1,0.005,0.035,0.0,0.43,0.0,82.405,20.72955,0,5,8,51,3.9215686274509802
2411,> mil,796,1903,0,3,0,0,1,0,0,1,0,> 2 years,2.39070351758794,0,12,64,17,0.0,1,0.0,0.005,0.0,0.42,0.0,78.435,20.53765,0,2,8,47,4.25531914893617
2412,> mil,1049,1776,1,4,0,0,1,0,0,1,0,> 2 years,1.6930409914204003,0,11,55,15,0.0,1,0.015,0.015,0.0,0.385,0.0,81.16,21.628800000000002,0,6,9,52,3.8461538461538463
2413,> mil,898,1794,1,6,0,0,1,0,0,1,0,> 2 years,1.9977728285077951,0,12,64,15,0.0,1,0.0,0.02,0.0,0.425,0.0,79.92,20.137999999999998,0,5,9,48,4.166666666666667
2414,> mil,1194,996,1,8,0,0,1,0,0,1,0,> 2 years,0.8341708542713567,0,9,64,11,0.0,1,0.01,0.02,0.0,0.495,0.0,81.41,20.8143,0,6,8,52,3.8461538461538463
2415,> mil,654,1776,0,5,0,0,1,0,0,1,0,> 2 years,2.7155963302752295,0,10,55,13,0.0,1,0.12,0.025,0.0,0.515,0.005,77.785,18.36705,0,3,7,52,3.8461538461538463
2416,> mil,706,1850,0,4,0,0,1,0,0,1,0,> 2 years,2.6203966005665724,0,11,32,15,0.0,1,0.005,0.015,0.0,0.485,0.0,79.785,19.99125,0,5,8,57,3.508771929824561
2417,> mil,598,486,1,4,0,0,1,0,0,1,0,> 2 years,0.8127090301003345,0,9,89,14,0.0,1,0.01,0.02,0.0,0.485,0.0,80.545,20.113100000000003,0,5,8,52,3.8461538461538463
2418,> mil,526,1305,1,1,0,0,1,0,0,1,0,> 2 years,2.4809885931558937,0,10,55,13,0.0,1,0.01,0.005,0.0,0.485,0.0,80.065,21.43995,0,7,7,51,3.9215686274509802
2419,> mil,792,1906,0,2,0,0,1,0,0,1,0,> 2 years,2.4065656565656566,0,10,32,10,0.0,1,0.01,0.01,0.0,0.35,0.0,79.805,22.179650000000002,0,3,8,48,4.166666666666667
2420,> mil,760,1586,0,5,0,0,1,0,0,1,0,> 2 years,2.086842105263158,0,13,89,18,0.0,1,0.0,0.02,0.0,0.46,0.0,82.055,22.0138,0,8,11,52,3.8461538461538463
2421,> mil,624,1996,0,6,0,0,1,0,0,1,0,> 2 years,3.198717948717949,0,15,89,20,0.0,1,0.0,0.01,0.0,0.51,0.0,80.04,21.347600000000003,0,5,10,54,3.7037037037037037
2422,> mil,588,1276,1,4,0,0,1,0,0,1,0,> 2 years,2.1700680272108843,0,11,55,14,0.0,1,0.0,0.005,0.0,0.435,0.0,82.4,21.258000000000003,0,5,7,51,3.9215686274509802
2423,> mil,822,1907,1,2,0,0,1,0,0,1,0,> 2 years,2.3199513381995134,0,9,89,13,0.0,1,0.005,0.01,0.0,0.435,0.0,79.3,21.721000000000004,0,4,9,51,3.9215686274509802
2424,> mil,987,1324,1,6,0,0,1,0,0,1,0,> 2 years,1.3414387031408308,0,13,64,18,0.0,1,0.015,0.01,0.0,0.455,0.0,82.68,20.8616,0,4,10,54,3.7037037037037037
2425,> mil,714,1907,1,9,0,0,1,0,0,1,0,> 2 years,2.6708683473389354,0,10,55,13,0.0,1,0.005,0.015,0.0,0.425,0.0,80.625,22.30875,0,6,8,52,3.8461538461538463
2426,> mil,870,1853,1,2,0,0,1,0,0,1,0,> 2 years,2.1298850574712644,0,9,50,11,0.0,1,0.005,0.0,0.0,0.44,0.0,81.08,19.9796,0,4,7,52,3.8461538461538463
2427,> mil,737,1903,0,1,0,0,1,0,0,1,0,> 2 years,2.582089552238806,0,8,32,12,0.0,1,0.01,0.015,0.0,0.435,0.0,78.345,19.8909,0,5,8,53,3.7735849056603774
2428,> mil,856,593,0,4,0,0,1,0,0,1,0,> 2 years,0.6927570093457944,0,12,50,15,0.0,1,0.005,0.015,0.0,0.505,0.0,78.645,19.920449999999995,0,8,9,53,3.7735849056603774
2429,> mil,829,1695,0,8,0,0,1,0,0,1,0,> 2 years,2.0446320868516286,0,8,50,12,0.0,1,0.0,0.005,0.0,0.415,0.0,82.03,20.9333,0,3,9,52,3.8461538461538463
2430,> mil,834,1897,1,5,0,0,1,0,0,1,0,> 2 years,2.274580335731415,0,8,50,12,0.0,1,0.005,0.01,0.0,0.465,0.0,83.42,23.573600000000003,0,4,7,53,3.7735849056603774
2431,> mil,619,1948,1,3,0,0,1,0,0,1,0,> 2 years,3.147011308562197,0,7,50,11,0.0,1,0.01,0.005,0.0,0.495,0.0,80.43,20.426,0,5,9,52,3.8461538461538463
2432,> mil,900,384,0,1,0,0,1,0,0,1,0,> 2 years,0.4266666666666667,0,11,89,15,0.0,1,0.01,0.01,0.0,0.47,0.0,78.98,21.477000000000004,0,7,8,49,4.081632653061225
2433,> mil,632,1791,1,4,0,0,1,0,0,1,0,> 2 years,2.8338607594936707,0,10,32,14,0.0,1,0.0,0.01,0.0,0.445,0.0,80.0,20.84,0,5,7,56,3.5714285714285716
2434,> mil,988,1730,1,5,0,0,1,0,0,1,0,> 2 years,1.7510121457489878,0,10,64,13,0.0,1,0.01,0.02,0.0,0.475,0.0,77.635,20.382,0,7,8,49,4.081632653061225
2435,> mil,746,1653,2,5,0,0,1,0,0,1,0,> 2 years,2.215817694369973,0,10,89,14,0.0,1,0.005,0.01,0.0,0.47,0.0,80.93,21.573900000000002,0,8,8,51,3.9215686274509802
2436,> mil,687,1999,0,3,0,0,1,0,0,1,0,> 2 years,2.9097525473071326,0,9,89,11,0.0,1,0.0,0.015,0.0,0.455,0.0,79.97,20.257600000000004,0,3,8,53,3.7735849056603774
2437,> mil,684,1356,1,1,0,0,1,0,0,1,0,> 2 years,1.9824561403508771,0,12,64,15,0.0,1,0.0,0.01,0.0,0.405,0.0,81.44,22.066,0,5,8,59,3.389830508474576
2438,> mil,808,1854,1,3,0,0,1,0,0,1,0,> 2 years,2.2945544554455446,0,12,89,11,0.0,1,0.005,0.01,0.0,0.465,0.0,83.245,22.539100000000005,0,8,8,50,4.0
2439,> mil,1096,1998,0,3,1,0,1,0,0,1,0,> 2 years,1.822992700729927,0,9,55,12,0.0,1,0.02,0.015,0.0,0.38,0.0,83.47,22.465799999999998,0,4,8,49,4.081632653061225
2440,> mil,1203,975,0,9,0,0,1,0,0,1,0,> 2 years,0.8104738154613467,0,9,55,11,0.0,1,0.005,0.025,0.0,0.45,0.0,80.42,20.2014,0,1,10,53,3.7735849056603774
2441,> mil,652,1198,0,2,0,0,1,0,0,1,0,> 2 years,1.8374233128834356,0,11,64,13,0.0,1,0.0,0.01,0.0,0.475,0.0,77.975,19.92,0,3,8,54,3.7037037037037037
2442,> mil,576,545,1,7,0,0,1,0,0,1,0,> 2 years,0.9461805555555556,0,11,89,14,0.0,1,0.0,0.02,0.0,0.55,0.0,78.395,19.723999999999997,0,7,9,52,3.8461538461538463
2443,> mil,822,1747,1,5,0,0,1,0,0,1,0,> 2 years,2.125304136253041,0,10,50,15,0.0,1,0.005,0.02,0.0,0.455,0.0,79.075,21.0,0,7,9,52,3.8461538461538463
2444,> mil,808,1975,1,7,0,0,1,0,0,1,0,> 2 years,2.4443069306930694,0,10,64,15,0.0,1,0.01,0.0,0.0,0.465,0.0,81.085,21.22625,0,4,10,51,3.9215686274509802
2445,> mil,953,1846,1,2,0,0,1,0,0,1,0,> 2 years,1.93704092339979,0,11,55,9,0.0,1,0.025,0.01,0.0,0.455,0.0,79.615,21.51955,0,6,9,57,3.508771929824561
2446,> mil,894,1731,1,2,0,0,1,0,0,1,0,> 2 years,1.936241610738255,0,9,32,13,0.0,1,0.005,0.01,0.0,0.45,0.0,82.08,20.177599999999998,0,6,9,55,3.6363636363636362
2447,> mil,623,1416,1,6,0,0,1,0,0,1,0,> 2 years,2.272873194221509,0,13,64,16,0.0,1,0.0,0.01,0.0,0.52,0.0,81.365,20.998,0,7,10,48,4.166666666666667
2448,> mil,750,1586,1,6,0,0,1,0,0,1,0,> 2 years,2.1146666666666665,0,11,50,14,0.0,1,0.005,0.01,0.0,0.43,0.0,80.05,20.7075,0,9,9,50,4.0
2449,> mil,644,1836,2,4,0,0,1,0,0,1,0,> 2 years,2.8509316770186337,0,11,64,13,0.0,1,0.0,0.01,0.0,0.52,0.0,80.42,22.2124,0,4,10,51,3.9215686274509802
2450,> mil,1194,1692,0,12,0,0,1,0,0,1,0,> 2 years,1.4170854271356783,0,11,32,16,0.0,1,0.0,0.02,0.0,0.45,0.0,79.285,20.88055,0,5,7,53,3.7735849056603774
2451,> mil,524,709,1,5,1,0,1,0,0,1,0,> 2 years,1.3530534351145038,0,9,55,14,0.0,1,0.145,0.035,0.0,0.47,0.005,76.795,18.18195,0,4,8,54,3.7037037037037037
2452,> mil,539,618,1,2,0,0,1,0,0,1,0,> 2 years,1.1465677179962894,0,13,32,17,0.0,1,0.0,0.02,0.0,0.445,0.0,81.275,21.929000000000002,0,4,8,51,3.9215686274509802
2453,> mil,652,1647,0,3,0,0,1,0,0,1,0,> 2 years,2.526073619631902,0,11,89,14,0.0,1,0.0,0.02,0.0,0.435,0.0,80.355,20.865350000000003,0,6,8,48,4.166666666666667
2454,> mil,793,691,1,8,0,0,1,0,0,1,0,> 2 years,0.8713745271122321,0,10,64,16,0.0,1,0.01,0.015,0.0,0.46,0.0,81.81,20.9215,0,3,8,51,3.9215686274509802
2455,> mil,1089,1941,1,7,0,0,1,0,0,1,0,> 2 years,1.7823691460055096,0,7,64,12,0.0,1,0.005,0.005,0.0,0.47,0.0,81.9,19.831000000000003,0,5,9,50,4.0
2456,> mil,552,510,1,6,0,0,1,0,0,1,0,> 2 years,0.9239130434782609,0,14,89,18,0.0,1,0.0,0.02,0.0,0.485,0.0,81.86,21.670600000000004,0,6,11,52,3.8461538461538463
2457,> mil,910,1869,1,3,0,0,1,0,0,1,0,> 2 years,2.0538461538461537,0,8,64,16,0.0,1,0.005,0.01,0.0,0.465,0.0,78.685,19.292,0,5,9,52,3.8461538461538463
2458,> mil,850,1399,1,0,0,0,1,0,0,1,0,> 2 years,1.6458823529411766,0,9,32,14,0.0,1,0.12,0.025,0.0,0.425,0.005,82.75,21.92,0,4,9,55,3.6363636363636362
2459,> mil,818,1279,2,1,0,0,1,0,0,1,0,> 2 years,1.5635696821515892,0,9,89,12,0.0,1,0.0,0.01,0.0,0.445,0.0,81.36,21.144000000000005,0,8,8,57,3.508771929824561
2460,> mil,638,1969,0,5,0,0,1,0,0,1,0,> 2 years,3.086206896551724,0,12,89,17,0.0,1,0.005,0.02,0.0,0.475,0.0,79.08,19.0052,0,2,10,57,3.508771929824561
2461,> mil,811,1718,1,3,0,0,1,0,0,1,0,> 2 years,2.1183723797780516,0,10,55,13,0.0,1,0.0,0.025,0.0,0.475,0.0,78.475,21.3095,0,2,9,51,3.9215686274509802
2462,> mil,695,1839,1,0,0,0,1,0,0,1,0,> 2 years,2.646043165467626,0,9,89,13,0.0,1,0.12,0.015,0.0,0.46,0.005,80.695,19.6401,0,3,9,51,3.9215686274509802
2463,> mil,999,593,1,19,0,0,1,0,0,1,0,> 2 years,0.5935935935935935,0,9,64,15,0.0,1,0.01,0.01,0.0,0.445,0.0,81.785,23.3063,0,5,10,52,3.8461538461538463
2464,> mil,848,616,0,7,0,0,1,0,0,1,0,> 2 years,0.7264150943396226,0,11,64,14,0.0,1,0.0,0.005,0.0,0.425,0.0,82.63,20.1223,0,3,9,49,4.081632653061225
2465,> mil,737,594,1,1,1,0,1,0,0,1,0,> 2 years,0.8059701492537313,0,10,32,15,0.0,1,0.005,0.015,0.0,0.44,0.0,80.725,19.227249999999998,0,1,8,57,3.508771929824561
2466,> mil,770,1417,0,8,0,0,1,0,0,1,0,> 2 years,1.8402597402597403,0,12,64,15,0.0,1,0.005,0.02,0.0,0.44,0.0,81.21,22.3541,0,2,12,51,3.9215686274509802
2467,> mil,1066,579,1,6,0,0,1,0,0,1,0,> 2 years,0.5431519699812383,0,11,89,13,0.0,1,0.01,0.005,0.0,0.415,0.0,82.715,19.638,0,3,8,57,3.508771929824561
2468,> mil,723,1843,1,1,0,0,1,0,0,1,0,> 2 years,2.549100968188105,0,12,89,16,0.0,1,0.015,0.02,0.0,0.445,0.0,81.05,21.721500000000002,0,2,8,52,3.8461538461538463
2469,> mil,1319,1895,1,5,0,0,1,0,0,1,0,> 2 years,1.4366944655041698,0,11,89,15,0.0,1,0.01,0.01,0.0,0.47,0.0,80.915,21.97375,0,2,10,51,3.9215686274509802
2470,> mil,1280,1387,0,11,0,0,1,0,0,1,0,> 2 years,1.08359375,0,12,55,16,0.0,1,0.005,0.005,0.0,0.465,0.0,80.115,21.275699999999997,0,5,8,49,4.081632653061225
2471,> mil,587,664,0,5,0,0,1,0,0,1,0,> 2 years,1.131175468483816,0,11,64,14,0.0,1,0.0,0.02,0.0,0.445,0.0,78.08,20.8268,0,6,10,49,4.081632653061225
2472,> mil,1010,1266,1,2,0,0,1,0,0,1,0,> 2 years,1.2534653465346535,0,9,55,14,0.0,1,0.345,0.02,0.0,0.455,0.015,79.885,20.41005,0,1,10,54,3.7037037037037037
2473,> mil,840,1827,1,7,0,0,1,0,0,1,0,> 2 years,2.175,0,9,55,10,0.0,1,0.01,0.005,0.0,0.46,0.0,81.85,21.226,0,4,8,53,3.7735849056603774
2474,> mil,551,1268,0,3,0,0,1,0,0,1,0,> 2 years,2.3012704174228675,0,9,50,11,0.0,1,0.0,0.015,0.0,0.395,0.0,83.35,21.078000000000003,0,4,11,49,4.081632653061225
2475,> mil,657,555,0,4,0,0,1,0,0,1,0,> 2 years,0.8447488584474886,0,9,50,13,0.0,1,0.005,0.025,0.0,0.43,0.0,80.155,20.13515,0,4,5,119,1.680672268907563
2476,> mil,816,1957,1,6,0,0,1,0,0,1,0,> 2 years,2.3982843137254903,0,11,64,16,0.0,1,0.0,0.005,0.0,0.48,0.0,81.635,21.82375,0,5,10,54,3.7037037037037037
2477,> mil,1308,926,1,7,0,0,1,0,0,1,0,> 2 years,0.7079510703363915,0,11,32,16,0.0,1,0.0,0.005,0.0,0.485,0.0,78.025,20.63075,0,4,8,52,3.8461538461538463
